id_alumne,id_professor,dia,franja,materia,grup_curs,tipus_falta,comentari
166,440,2014-10-14,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2014-10-14,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2014-10-20,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2014-10-20,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
39,440,2014-09-16,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Justificada, 
180,440,2014-09-18,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Justificada, 
111,440,2014-09-18,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
185,440,2014-09-30,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
111,440,2014-09-30,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
39,440,2014-10-07,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
180,440,2014-10-07,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
111,440,2014-10-07,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
143,440,2014-10-09,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Justificada, 
128,440,2014-10-09,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
39,440,2014-10-13,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
111,440,2014-10-13,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
179,440,2014-10-16,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
111,440,2014-10-16,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
111,440,2014-10-20,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
180,439,2014-10-21,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Absència,
39,439,2014-10-21,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Absència,
140,439,2014-10-21,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Retard,
143,439,2014-10-21,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Retard,
78,446,2014-10-21,08:15:00-09:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Absència,
76,459,2014-10-21,09:15:00-10:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Absència,
78,459,2014-10-21,09:15:00-10:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Absència,
59,459,2014-10-21,09:15:00-10:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Absència,
169,443,2014-10-21,10:40:00-11:35:00,(TE2)Tecnologies,(ESO LOE 2 A) 2 ESO A,Justificada,
175,443,2014-10-21,10:40:00-11:35:00,(TE2)Tecnologies,(ESO LOE 2 A) 2 ESO A,Absència,
38,443,2014-10-21,10:40:00-11:35:00,(TE2)Tecnologies,(ESO LOE 2 A) 2 ESO A,Absència,
97,443,2014-10-21,10:40:00-11:35:00,(TE2)Tecnologies,(ESO LOE 2 A) 2 ESO A,Absència,
116,443,2014-10-21,10:40:00-11:35:00,(TE2)Tecnologies,(ESO LOE 2 A) 2 ESO A,Absència,
5,429,2014-10-21,10:40:00-11:35:00,(EF3)Educació física,(ESO LOE 3 B) 3 ESO B,Retard,
56,429,2014-10-21,10:40:00-11:35:00,(EF3)Educació física,(ESO LOE 3 B) 3 ESO B,Absència,
88,429,2014-10-21,10:40:00-11:35:00,(EF3)Educació física,(ESO LOE 3 B) 3 ESO B,Justificada,
344,429,2014-10-21,10:40:00-11:35:00,(EF3)Educació física,(ESO LOE 3 B) 3 ESO B,Absència,
110,429,2014-10-21,10:40:00-11:35:00,(EF3)Educació física,(ESO LOE 3 B) 3 ESO B,Absència,
113,429,2014-10-21,10:40:00-11:35:00,(EF3)Educació física,(ESO LOE 3 B) 3 ESO B,Absència,
25,429,2014-10-21,10:40:00-11:35:00,(EF3)Educació física,(ESO LOE 3 B) 3 ESO B,Absència,
296,444,2014-10-20,13:45:00-14:45:00,(QI)Química,(BATX LOE 2 A) 2 BATX,Absència, 
289,444,2014-10-20,13:45:00-14:45:00,(QI)Química,(BATX LOE 2 A) 2 BATX,Absència, 
169,446,2014-10-21,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Justificada,
317,459,2014-10-21,11:35:00-12:35:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
304,459,2014-10-21,11:35:00-12:35:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
305,459,2014-10-21,11:35:00-12:35:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
322,459,2014-10-21,11:35:00-12:35:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
338,459,2014-10-21,11:35:00-12:35:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
303,459,2014-10-21,11:35:00-12:35:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
38,446,2014-10-21,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Absència,
116,446,2014-10-21,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Absència,
323,444,2014-10-21,11:35:00-12:35:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
333,444,2014-10-21,11:35:00-12:35:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
1,444,2014-10-21,11:35:00-12:35:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
336,444,2014-10-21,11:35:00-12:35:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
314,444,2014-10-21,11:35:00-12:35:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
76,459,2014-10-21,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Absència,
78,459,2014-10-21,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Absència,
59,459,2014-10-21,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Absència,
321,433,2014-10-21,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Justificada,
277,433,2014-10-21,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Justificada,
318,433,2014-10-21,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Justificada,
326,433,2014-10-21,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Justificada,
329,433,2014-10-21,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Justificada,
337,433,2014-10-21,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Justificada,
312,433,2014-10-21,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Justificada,
313,433,2014-10-21,12:50:00-13:45:00,(MS)Matemàtiques aplicades a les ciències socials,(BATX LOE 1 A) 1 BATX ,Justificada,
232,433,2014-10-20,08:15:00-09:15:00,(MA1)Matemàtiques,(ESO LOE 1 A) 1 ESO A,Justificada, 
239,433,2014-10-20,08:15:00-09:15:00,(MA1)Matemàtiques,(ESO LOE 1 A) 1 ESO A,Justificada, 
251,433,2014-10-20,08:15:00-09:15:00,(MA1)Matemàtiques,(ESO LOE 1 A) 1 ESO A,Justificada, 
189,433,2014-10-20,08:15:00-09:15:00,(MA1)Matemàtiques,(ESO LOE 1 A) 1 ESO A,Retard, 
198,459,2014-10-21,12:50:00-13:45:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia,(ESO LOE 3 A) 3 ESO A,Absència,
108,459,2014-10-21,12:50:00-13:45:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia,(ESO LOE 3 A) 3 ESO A,Justificada,
18,459,2014-10-21,12:50:00-13:45:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia,(ESO LOE 3 A) 3 ESO A,Absència,
76,443,2014-10-21,12:50:00-13:45:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Absència,
78,443,2014-10-21,12:50:00-13:45:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Absència,
59,443,2014-10-21,12:50:00-13:45:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Absència,
58,459,2014-10-21,12:50:00-13:45:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia,(ESO LOE 3 A) 3 ESO A,Absència,
333,458,2014-10-21,10:40:00-11:35:00,(DT)Dibuix tècnic,(BATX LOE 1 A) 1 BATX ,Justificada,
314,458,2014-10-21,10:40:00-11:35:00,(DT)Dibuix tècnic,(BATX LOE 1 A) 1 BATX ,Justificada,
324,458,2014-10-21,11:35:00-12:35:00,(EV3)Educació visual i plàstica,(ESO LOE 3 C) 3 ESO C,Incident,
12,458,2014-10-21,11:35:00-12:35:00,(EV3)Educació visual i plàstica,(ESO LOE 3 C) 3 ESO C,Incident,
80,458,2014-10-21,11:35:00-12:35:00,(EV3)Educació visual i plàstica,(ESO LOE 3 C) 3 ESO C,Incident,
106,458,2014-10-21,11:35:00-12:35:00,(EV3)Educació visual i plàstica,(ESO LOE 3 C) 3 ESO C,Incident,
311,458,2014-10-21,11:35:00-12:35:00,(EV3)Educació visual i plàstica,(ESO LOE 3 C) 3 ESO C,Justificada,
27,458,2014-10-21,11:35:00-12:35:00,(EV3)Educació visual i plàstica,(ESO LOE 3 C) 3 ESO C,Incident,
300,458,2014-10-21,12:50:00-13:45:00,(EV4)Educació visual i plàstica,(ESO LOE 4 B) 4 ESO B,Absència,
315,458,2014-10-21,12:50:00-13:45:00,(EV4)Educació visual i plàstica,(ESO LOE 4 B) 4 ESO B,Absència,
289,458,2014-10-21,13:45:00-14:45:00,(DT)Dibuix tècnic,(BATX LOE 2 A) 2 BATX,Absència,
287,458,2014-10-21,13:45:00-14:45:00,(DT)Dibuix tècnic,(BATX LOE 2 A) 2 BATX,Absència,
295,458,2014-10-21,13:45:00-14:45:00,(DT)Dibuix tècnic,(BATX LOE 2 A) 2 BATX,Absència,
283,458,2014-10-21,13:45:00-14:45:00,(DT)Dibuix tècnic,(BATX LOE 2 A) 2 BATX,Absència,
290,458,2014-10-21,13:45:00-14:45:00,(DT)Dibuix tècnic,(BATX LOE 2 A) 2 BATX,Absència,
289,458,2014-10-20,12:50:00-13:45:00,(DT)Dibuix tècnic,(BATX LOE 2 A) 2 BATX,Absència, 
262,440,2014-10-21,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
189,440,2014-10-21,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
239,440,2014-10-21,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
240,440,2014-10-21,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
244,440,2014-10-21,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
39,440,2014-10-21,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència,
76,440,2014-10-21,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència,
59,440,2014-10-21,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència,
76,440,2014-09-19,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2014-09-19,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
78,440,2014-09-26,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2014-10-03,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
164,440,2014-10-03,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Justificada, 
76,440,2014-10-10,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
78,440,2014-10-10,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
154,440,2014-10-10,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Justificada, 
59,440,2014-10-10,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2014-10-17,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Absència, 
177,440,2014-10-17,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Justificada, 
317,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
321,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
304,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
305,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
306,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
277,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
322,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
196,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
318,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
323,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
284,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
310,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
325,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
326,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
329,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
330,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
331,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
333,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
336,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
337,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
338,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
312,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
313,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
314,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
303,431,2014-10-21,08:15:00-09:15:00,(CM)Ciències per al món contemporani,(BATX LOE 1 A) 1 BATX ,Justificada,
317,431,2014-10-21,13:45:00-14:45:00,(QI)Química,(BATX LOE 1 A) 1 BATX ,Justificada,
304,431,2014-10-21,13:45:00-14:45:00,(QI)Química,(BATX LOE 1 A) 1 BATX ,Justificada,
305,431,2014-10-21,13:45:00-14:45:00,(QI)Química,(BATX LOE 1 A) 1 BATX ,Justificada,
322,431,2014-10-21,13:45:00-14:45:00,(QI)Química,(BATX LOE 1 A) 1 BATX ,Justificada,
323,431,2014-10-21,13:45:00-14:45:00,(QI)Química,(BATX LOE 1 A) 1 BATX ,Justificada,
336,431,2014-10-21,13:45:00-14:45:00,(QI)Química,(BATX LOE 1 A) 1 BATX ,Justificada,
338,431,2014-10-21,13:45:00-14:45:00,(QI)Química,(BATX LOE 1 A) 1 BATX ,Justificada,
303,431,2014-10-21,13:45:00-14:45:00,(QI)Química,(BATX LOE 1 A) 1 BATX ,Justificada,
178,440,2014-10-21,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident,
90,440,2014-10-21,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Incident,
278,450,2014-10-21,10:40:00-11:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
123,450,2014-10-21,10:40:00-11:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
125,450,2014-10-21,10:40:00-11:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
122,450,2014-10-21,10:40:00-11:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
126,450,2014-10-21,10:40:00-11:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
61,450,2014-10-21,10:40:00-11:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
127,450,2014-10-21,10:40:00-11:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
278,450,2014-10-21,11:35:00-12:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
123,450,2014-10-21,11:35:00-12:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
125,450,2014-10-21,11:35:00-12:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
122,450,2014-10-21,11:35:00-12:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
126,450,2014-10-21,11:35:00-12:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
61,450,2014-10-21,11:35:00-12:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
127,450,2014-10-21,11:35:00-12:35:00,UF2. Correu electrònic i transmissió d arxius,(CFPM IC10 C) 3 CFPM,Justificada,
278,450,2014-10-21,12:50:00-13:45:00,UF2. Gestors d arxius web,(CFPM IC10 C) 3 CFPM,Justificada,
123,450,2014-10-21,12:50:00-13:45:00,UF2. Gestors d arxius web,(CFPM IC10 C) 3 CFPM,Justificada,
125,450,2014-10-21,12:50:00-13:45:00,UF2. Gestors d arxius web,(CFPM IC10 C) 3 CFPM,Justificada,
122,450,2014-10-21,12:50:00-13:45:00,UF2. Gestors d arxius web,(CFPM IC10 C) 3 CFPM,Justificada,
126,450,2014-10-21,12:50:00-13:45:00,UF2. Gestors d arxius web,(CFPM IC10 C) 3 CFPM,Justificada,
61,450,2014-10-21,12:50:00-13:45:00,UF2. Gestors d arxius web,(CFPM IC10 C) 3 CFPM,Justificada,
127,450,2014-10-21,12:50:00-13:45:00,UF2. Gestors d arxius web,(CFPM IC10 C) 3 CFPM,Justificada,
257,432,2014-10-21,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 C) 1 ESO C,Absència,
225,432,2014-10-21,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 C) 1 ESO C,Absència,
238,432,2014-10-21,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 C) 1 ESO C,Absència,
181,432,2014-10-21,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 C) 1 ESO C,Absència,
241,432,2014-10-21,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 C) 1 ESO C,Justificada,
264,432,2014-10-21,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 C) 1 ESO C,Absència,
200,432,2014-10-21,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 B) 1 ESO B,Justificada,
263,432,2014-10-21,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 B) 1 ESO B,Absència,
273,432,2014-10-21,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 B) 1 ESO B,Justificada,
260,432,2014-10-21,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 B) 1 ESO B,Absència,
191,432,2014-10-21,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 B) 1 ESO B,Absència,
262,432,2014-10-21,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Absència,
189,432,2014-10-21,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Absència,
239,432,2014-10-21,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Justificada,
240,432,2014-10-21,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Absència,
244,432,2014-10-21,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Justificada,
102,449,2014-10-20,11:35:00-12:35:00,(AUT3)Automatismes 3,(OPTATIVES ESO 3),Absència, 
311,449,2014-10-20,11:35:00-12:35:00,(AUT3)Automatismes 3,(OPTATIVES ESO 3),Absència, 
333,449,2014-10-21,13:45:00-14:45:00,(TI)Tecnologia industrial,(BATX LOE 1 A) 1 BATX ,Justificada, 
314,449,2014-10-21,13:45:00-14:45:00,(TI)Tecnologia industrial,(BATX LOE 1 A) 1 BATX ,Justificada, 
143,461,2014-10-01,08:15:00-09:15:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Retard, 
140,461,2014-10-01,08:15:00-09:15:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Retard, 
39,461,2014-10-01,08:15:00-09:15:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
38,461,2014-10-02,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Justificada, 
138,461,2014-10-02,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Justificada, 
116,461,2014-10-02,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència, 
257,461,2014-10-03,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència, 
238,461,2014-10-03,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència, 
241,461,2014-10-03,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència, 
317,459,2014-10-22,08:15:00-09:15:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
304,459,2014-10-22,08:15:00-09:15:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
305,459,2014-10-22,08:15:00-09:15:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
322,459,2014-10-22,08:15:00-09:15:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
338,459,2014-10-22,08:15:00-09:15:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
303,459,2014-10-22,08:15:00-09:15:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Justificada,
262,429,2014-10-22,08:15:00-09:15:00,(EF1)Educació física,(ESO LOE 1 A) 1 ESO A,Absència,
189,429,2014-10-22,08:15:00-09:15:00,(EF1)Educació física,(ESO LOE 1 A) 1 ESO A,Absència,
239,429,2014-10-22,08:15:00-09:15:00,(EF1)Educació física,(ESO LOE 1 A) 1 ESO A,Justificada,
214,447,2014-10-22,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Justificada,
225,447,2014-10-22,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
181,447,2014-10-22,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
264,447,2014-10-22,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
323,444,2014-10-22,08:15:00-09:15:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
333,444,2014-10-22,08:15:00-09:15:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
1,444,2014-10-22,08:15:00-09:15:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
336,444,2014-10-22,08:15:00-09:15:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
314,444,2014-10-22,08:15:00-09:15:00,(FS)Física,(BATX LOE 1 A) 1 BATX ,Justificada,
65,444,2014-10-22,09:15:00-10:15:00,(CN3FQ)Ciències de la naturalesa - Física i Química,(ESO LOE 3 A) 3 ESO A,Justificada,
